"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES";"QT_SECOES_AGREGADAS";"QT_APTOS_TOT";"QT_SECOES_TOT";"QT_COMPARECIMENTO";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_BRANCOS";"QT_VOTOS_NULOS";"QT_VOTOS_LEGENDA";"QT_VOTOS_PENDENTES";"QT_VOTOS_ANULADOS";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01511";"PLACIDO DE CASTRO";"01511";"PLACIDO DE CASTRO";8;11;"Prefeito";9824;32;8;9824;32;7624;2200;"N";6674;137;813;0;0;-3;"23:23:06";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01511";"PLACIDO DE CASTRO";"01511";"PLACIDO DE CASTRO";8;13;"Vereador";9824;32;8;9824;32;7624;2200;"N";6328;64;387;845;0;-3;"23:23:11";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01023";"PORTO ACRE";"01023";"PORTO ACRE";10;11;"Prefeito";8020;23;0;8020;23;5534;2486;"N";4932;93;509;0;0;-3;"21:50:46";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01023";"PORTO ACRE";"01023";"PORTO ACRE";10;13;"Vereador";8020;23;0;8020;23;5534;2486;"N";4604;59;204;667;0;-3;"21:50:51";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01066";"PORTO WALTER";"01066";"PORTO WALTER";4;11;"Prefeito";3673;13;0;3673;13;2877;796;"N";2636;20;221;0;0;-3;"16:59:12";"02/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01066";"PORTO WALTER";"01066";"PORTO WALTER";4;13;"Vereador";3673;13;0;3673;13;2876;797;"N";2332;20;137;387;0;-3;"10:40:56";"03/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01392";"RIO BRANCO";"01392";"RIO BRANCO";1;11;"Prefeito";59515;161;3;59515;161;47794;11721;"N";43993;632;3169;0;0;-3;"09:48:32";"02/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01392";"RIO BRANCO";"01392";"RIO BRANCO";1;13;"Vereador";59515;161;3;59515;161;47794;11721;"N";39173;729;1052;6840;0;-3;"09:48:42";"02/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01392";"RIO BRANCO";"01392";"RIO BRANCO";9;11;"Prefeito";51034;124;0;51034;124;41787;9247;"N";38497;567;2723;0;0;-3;"09:48:32";"02/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01392";"RIO BRANCO";"01392";"RIO BRANCO";9;13;"Vereador";51034;124;0;51034;124;41787;9247;"N";34533;625;1006;5623;0;-3;"09:48:42";"02/10/2000"
